xlong,ylat,collision
-100.854805,36.526814,0.0
-100.887581,36.502205,0.0
-100.863388,36.502384,0.0
-100.926628,36.523552,0.0
-100.822502,36.524544,0.0
-100.833969,36.508755,0.0
-100.807472,36.522545,0.0
-100.783661,36.535305,0.0
-100.763062,36.505634,0.0
-100.896042,36.503334,0.0
-100.876648,36.502434,0.0
-100.82428,36.541332,0.0
-100.938965,36.517464,0.0
-100.841789,36.535923,0.0
-100.799362,36.517265,0.0
-100.773254,36.505665,0.0
-100.929131,36.503613,0.0
-100.842033,36.522484,0.0
-100.760468,36.50563,0.0
-100.813873,36.505745,0.0
-100.828888,36.508755,0.0
-100.831421,36.508755,0.0
-100.744164,36.505653,0.0
-100.90522,36.502724,0.0
-100.848289,36.555473,0.0
-100.854065,36.545883,0.0
-100.848305,36.546143,0.0
-100.754875,36.505642,0.0
-100.804482,36.517265,0.0
-100.803322,36.541363,0.0
-100.804398,36.505795,0.0
-100.798172,36.541363,0.0
-100.887993,36.523605,0.0
-100.86898,36.531853,0.0
-100.825104,36.524544,0.0
-100.933441,36.511284,0.0
-100.814804,36.522514,0.0
-100.890724,36.502514,0.0
-100.801918,36.517265,0.0
-100.784042,36.517242,0.0
-100.781624,36.519653,0.0
-100.871429,36.512505,0.0
-100.779068,36.502316,0.0
-100.86274,36.545853,0.0
-100.793846,36.505657,0.0
-100.829628,36.54081,0.0
-100.757874,36.505661,0.0
-100.826569,36.502724,0.0
-100.922318,36.506664,0.0
-100.913445,36.527016,0.0
-100.941704,36.518032,0.0
-100.741562,36.505642,0.0
-100.821434,36.502724,0.0
-100.951851,36.517353,0.0
-100.87397,36.512573,0.0
-100.776451,36.502304,0.0
-100.902672,36.524433,0.0
-100.898621,36.524895,0.0
-100.853134,36.502792,0.0
-100.860962,36.503136,0.0
-100.924583,36.506699,0.0
-100.89621,36.525684,0.0
-100.839272,36.502724,0.0
-100.892899,36.503624,0.0
-100.79438,36.534863,0.0
-100.73114,36.505623,0.0
-100.844604,36.522472,0.0
-100.874123,36.531734,0.0
-100.890724,36.523552,0.0
-100.839149,36.535915,0.0
-100.905464,36.526325,0.0
-100.865952,36.502384,0.0
-100.898499,36.502594,0.0
-100.794098,36.517254,0.0
-100.786255,36.535305,0.0
-100.930962,36.523605,0.0
-100.775925,36.519634,0.0
-100.738976,36.505646,0.0
-100.851204,36.556072,0.0
-100.859718,36.532074,0.0
-100.83651,36.508762,0.0
-100.910324,36.503025,0.0
-100.85038,36.502342,0.0
-100.855804,36.502773,0.0
-100.934608,36.524216,0.0
-100.885353,36.524364,0.0
-100.851181,36.545933,0.0
-100.796814,36.517254,0.0
-100.931679,36.502594,0.0
-100.930443,36.512115,0.0
-100.746643,36.505653,0.0
-100.831055,36.522484,0.0
-100.876511,36.511723,0.0
-100.866394,36.531914,0.0
-100.844452,36.502724,0.0
-100.871529,36.531796,0.0
-100.796478,36.505733,0.0
-100.818634,36.502724,0.0
-100.806984,36.505657,0.0
-100.907768,36.502464,0.0
-100.907944,36.526672,0.0
-100.733734,36.505642,0.0
-100.86879,36.512432,0.0
-100.816154,36.541344,0.0
-100.765541,36.505646,0.0
-100.916771,36.523483,0.0
-100.789688,36.517254,0.0
-100.768166,36.505653,0.0
-100.78109,36.535294,0.0
-100.841843,36.502724,0.0
-100.856995,36.532135,0.0
-100.818741,36.541344,0.0
-100.827675,36.524654,0.0
-100.849144,36.526814,0.0
-100.910599,36.526802,0.0
-100.847824,36.502464,0.0
-100.817368,36.522495,0.0
-100.873894,36.502365,0.0
-100.788879,36.535282,0.0
-100.946785,36.517715,0.0
-100.885216,36.502598,0.0
-100.927765,36.511974,0.0
-100.799034,36.505733,0.0
-100.839424,36.522484,0.0
-100.821724,36.541344,0.0
-100.901955,36.502804,0.0
-100.819923,36.522503,0.0
-100.86248,36.532005,0.0
-100.854462,36.556118,0.0
-100.736343,36.505653,0.0
-100.813583,36.541355,0.0
-100.833702,36.522484,0.0
-100.749748,36.505722,0.0
-100.770775,36.505653,0.0
-100.92366,36.523575,0.0
-100.800743,36.541363,0.0
-100.944229,36.517933,0.0
-100.82402,36.502724,0.0
-100.801834,36.505783,0.0
-100.836472,36.535904,0.0
-100.778511,36.519745,0.0
-70.304802,41.664291,0.0
-70.306396,41.663692,0.0
-77.589149,42.445675,0.0
-77.500595,42.466175,0.0
-77.538437,42.477005,0.0
-77.502548,42.462566,0.0
-77.54911,42.478436,0.0
-77.538094,42.50288,0.0
-77.542908,42.488575,0.0
-77.512711,42.470379,0.0
-77.550949,42.487309,0.0
-77.533653,42.461494,0.0
-77.543373,42.458309,0.0
-77.549026,42.474751,0.0
-77.52092,42.504585,0.0
-77.515137,42.476501,0.0
-77.55983,42.458469,0.0
-77.538055,42.466091,0.0
-77.51619,42.457047,0.0
-77.529701,42.504478,0.0
-77.512199,42.480721,0.0
-77.548973,42.482689,0.0
-77.52343,42.456516,0.0
-77.534691,42.480968,0.0
-77.527206,42.507652,0.0
-77.558609,42.46122,0.0
-77.548981,42.507278,0.0
-77.529823,42.484249,0.0
-77.543266,42.462643,0.0
-77.541313,42.473072,0.0
-77.501251,42.469158,0.0
-77.506783,42.477547,0.0
-77.541016,42.454201,0.0
-77.593185,42.439297,0.0
-116.959785,34.862396,0.0
-93.128792,43.407791,0.0
-93.049896,43.380692,0.0
-93.056496,43.364292,0.0
-93.109795,43.408092,0.0
-93.11499,43.393291,0.0
-93.116791,43.364491,0.0
-93.126595,43.42189,0.0
-93.071693,43.364391,0.0
-93.114395,43.379093,0.0
-93.139694,43.408192,0.0
-93.121994,43.364193,0.0
-93.106293,43.363991,0.0
-93.068192,43.408092,0.0
-93.119888,43.393391,0.0
-93.132195,43.421791,0.0
-93.120094,43.379192,0.0
-93.107796,43.378693,0.0
-93.08709,43.378693,0.0
-93.073593,43.408192,0.0
-93.081696,43.393291,0.0
-93.042191,43.392094,0.0
-93.061996,43.407593,0.0
-93.046295,43.407494,0.0
-93.082291,43.379093,0.0
-93.05159,43.364292,0.0
-93.067093,43.393093,0.0
-93.102989,43.378593,0.0
-93.071991,43.393192,0.0
-93.097694,43.364391,0.0
-93.093193,43.365391,0.0
-93.053795,43.378593,0.0
-93.086594,43.393391,0.0
-93.045692,43.380291,0.0
-93.128395,43.389591,0.0
-93.057091,43.393391,0.0
-93.052094,43.407494,0.0
-93.091896,43.378693,0.0
-93.076591,43.364391,0.0
-93.097595,43.393291,0.0
-93.058189,43.378792,0.0
-93.109093,43.393791,0.0
-93.076492,43.420994,0.0
-93.051994,43.393391,0.0
-93.12149,43.422791,0.0
-93.140991,43.390293,0.0
-93.096596,43.378693,0.0
-93.091393,43.393391,0.0
-93.114395,43.422493,0.0
-93.08149,43.364094,0.0
-93.06649,43.364391,0.0
-93.06189,43.363991,0.0
-93.092293,43.422894,0.0
-93.11879,43.408291,0.0
-93.076897,43.393192,0.0
-93.087891,43.365391,0.0
-93.081795,43.421093,0.0
-93.037796,43.393093,0.0
-93.071396,43.422291,0.0
-93.047195,43.393291,0.0
-93.108688,43.422894,0.0
-93.041389,43.407692,0.0
-93.057091,43.407593,0.0
-93.133995,43.408291,0.0
-93.111397,43.364491,0.0
-93.102295,43.422894,0.0
-93.06179,43.393494,0.0
-93.08699,43.422493,0.0
-93.139488,43.421692,0.0
-93.093391,43.408291,0.0
-93.06929,43.378792,0.0
-93.099693,43.408394,0.0
-93.066292,43.422192,0.0
-93.135193,43.390591,0.0
-93.078094,43.37899,0.0
-93.087395,43.408394,0.0
-93.097496,43.422394,0.0
-93.103394,43.393494,0.0
-93.073692,43.37899,0.0
-93.041389,43.380592,0.0
-93.081192,43.40789,0.0
-98.381989,33.051193,0.0
-98.297195,33.104393,0.0
-98.369392,33.062794,0.0
-98.302689,33.067795,0.0
-98.29789,33.064095,0.0
-98.306091,33.080994,0.0
-98.390793,33.061493,0.0
-98.378494,33.070793,0.0
-98.327095,33.092396,0.0
-98.294395,33.066395,0.0
-98.33329,33.059395,0.0
-98.36039,33.071293,0.0
-98.305794,33.059994,0.0
-98.331192,33.066494,0.0
-98.303192,33.071896,0.0
-98.329391,33.058994,0.0
-98.296394,33.066795,0.0
-98.321594,33.088093,0.0
-98.312592,33.060493,0.0
-98.304794,33.097393,0.0
-98.318893,33.060894,0.0
-98.297791,33.101795,0.0
-98.331192,33.059296,0.0
-98.299194,33.100292,0.0
-98.32589,33.084995,0.0
-98.390793,33.064495,0.0
-98.375893,33.057293,0.0
-98.309593,33.068195,0.0
-98.380791,33.070095,0.0
-98.388596,33.066296,0.0
-98.374992,33.058895,0.0
-98.322891,33.058792,0.0
-98.387489,33.061493,0.0
-98.320389,33.099594,0.0
-98.327995,33.065594,0.0
-98.307594,33.096092,0.0
-98.386192,33.067894,0.0
-98.33519,33.066795,0.0
-98.324089,33.099396,0.0
-98.359444,33.073303,0.0
-98.316895,33.060894,0.0
-98.300995,33.099594,0.0
-98.311195,33.062393,0.0
-98.323296,33.086395,0.0
-98.308594,33.063595,0.0
-98.296394,33.073193,0.0
-98.303093,33.098495,0.0
-98.323891,33.056496,0.0
-98.293594,33.101894,0.0
-98.362061,33.069923,0.0
-98.314896,33.060493,0.0
-98.376694,33.055695,0.0
-98.325989,33.056793,0.0
-98.294289,33.072895,0.0
-98.302994,33.081093,0.0
-98.324295,33.092495,0.0
-98.320892,33.060696,0.0
-98.305489,33.068394,0.0
-98.298988,33.073093,0.0
-98.379791,33.053295,0.0
-74.117699,40.652794,0.0
-75.746895,41.236992,0.0
-75.761642,41.235184,0.0
-75.763954,41.233406,0.0
-75.750443,41.236687,0.0
-75.737732,41.244194,0.0
-75.758545,41.2351,0.0
-75.753326,41.236263,0.0
-75.740303,41.243122,0.0
-75.756187,41.235924,0.0
-75.741669,41.237862,0.0
-75.7677,41.232292,0.0
-75.744621,41.237854,0.0
-101.595512,31.730009,0.0
-101.587379,31.777292,0.0
-101.569107,31.813803,0.0
-101.63942,31.783638,0.0
-101.573227,31.734169,0.0
-101.561142,31.748734,0.0
-101.596802,31.792933,0.0
-101.660095,31.754059,0.0
-101.615692,31.735142,0.0
-101.61734,31.754858,0.0
-101.546654,31.792988,0.0
-101.624649,31.783722,0.0
-101.604973,31.752628,0.0
-101.559845,31.813736,0.0
-101.582855,31.733999,0.0
-101.570892,31.777708,0.0
-101.621742,31.754513,0.0
-101.590614,31.747601,0.0
-101.528259,31.790009,0.0
-101.634109,31.754559,0.0
-101.564217,31.813902,0.0
-101.651009,31.754244,0.0
-101.646622,31.754316,0.0
-101.555069,31.8141,0.0
-101.56501,31.748667,0.0
-101.596619,31.752611,0.0
-101.603561,31.729675,0.0
-101.626198,31.753767,0.0
-101.577835,31.734018,0.0
-101.546982,31.748978,0.0
-101.664368,31.754068,0.0
-101.56263,31.776381,0.0
-101.596207,31.77496,0.0
-101.584541,31.749134,0.0
-101.628342,31.783983,0.0
-101.635674,31.783373,0.0
-101.587341,31.733747,0.0
-101.63829,31.754473,0.0
-101.5924,31.793005,0.0
-101.655663,31.75392,0.0
-101.543022,31.749025,0.0
-101.601204,31.792871,0.0
-101.532372,31.789722,0.0
-101.566589,31.775845,0.0
-101.522453,31.790113,0.0
-101.630013,31.754303,0.0
-101.551773,31.792717,0.0
-101.611443,31.736025,0.0
-101.581696,31.777706,0.0
-101.600807,31.752617,0.0
-101.642288,31.754644,0.0
-101.575005,31.813601,0.0
-101.599625,31.729822,0.0
-101.620506,31.735971,0.0
-101.631882,31.783052,0.0
-101.552383,31.748875,0.0
-101.578659,31.749353,0.0
-101.694153,31.740002,0.0
-101.63179,31.741388,0.0
-101.638939,31.7652,0.0
-101.671768,31.762215,0.0
-101.663643,31.738951,0.0
-101.644363,31.78377,0.0
-101.665428,31.762651,0.0
-101.658691,31.779392,0.0
-101.673698,31.748699,0.0
-101.689445,31.743568,0.0
-101.681618,31.771322,0.0
-101.696587,31.762568,0.0
-101.712334,31.754339,0.0
-101.684242,31.744463,0.0
-101.65007,31.784706,0.0
-101.679985,31.759062,0.0
-101.643791,31.765814,0.0
-101.659569,31.794329,0.0
-101.687469,31.730936,0.0
-101.678101,31.732855,0.0
-101.67704,31.772539,0.0
-101.691933,31.729841,0.0
-101.689575,31.754341,0.0
-101.662926,31.778364,0.0
-101.62693,31.741247,0.0
-101.676117,31.760538,0.0
-101.646385,31.797239,0.0
-101.698494,31.738026,0.0
-101.700462,31.761295,0.0
-101.692329,31.763611,0.0
-101.669586,31.73859,0.0
-101.708145,31.755373,0.0
-101.657707,31.739975,0.0
-101.703995,31.756372,0.0
-101.716591,31.75321,0.0
-101.670578,31.774115,0.0
-101.685524,31.755163,0.0
-101.686424,31.764378,0.0
-101.655334,31.7953,0.0
-101.67942,31.747355,0.0
-101.69342,31.753075,0.0
-101.659973,31.763834,0.0
-101.704697,31.737911,0.0
-101.649658,31.74214,0.0
-101.651047,31.796267,0.0
-101.682747,31.731792,0.0
-101.639801,31.741669,0.0
-94.148209,42.083595,0.0
-94.088654,42.101757,0.0
-94.171791,42.084476,0.0
-94.129333,42.089485,0.0
-94.181282,42.11871,0.0
-94.155441,42.116074,0.0
-94.133614,42.112694,0.0
-94.155533,42.073463,0.0
-94.19976,42.090267,0.0
-94.175491,42.121254,0.0
-94.190491,42.135601,0.0
-94.162399,42.09108,0.0
-94.179382,42.072502,0.0
-94.079063,42.094395,0.0
-94.133636,42.082069,0.0
-94.230789,42.130863,0.0
-94.162521,42.07365,0.0
-94.150932,42.110291,0.0
-94.161987,42.116096,0.0
-94.168053,42.073193,0.0
-94.152954,42.090237,0.0
-94.151718,42.099354,0.0
-94.2015,42.098206,0.0
-94.147293,42.113049,0.0
-94.142555,42.095119,0.0
-94.173317,42.073158,0.0
-94.091316,42.094364,0.0
-94.172119,42.105156,0.0
-94.215462,42.131157,0.0
-94.069435,42.103352,0.0
-94.093903,42.101994,0.0
-94.210175,42.138851,0.0
-94.180962,42.109901,0.0
-94.157562,42.091156,0.0
-94.140488,42.100845,0.0
-94.187012,42.071655,0.0
-94.192833,42.126995,0.0
-94.176048,42.097313,0.0
-94.191162,42.105469,0.0
-94.20134,42.131802,0.0
-94.127876,42.105343,0.0
-94.231728,42.124149,0.0
-94.110138,42.097313,0.0
-94.181831,42.090588,0.0
-94.156929,42.083538,0.0
-94.175461,42.133991,0.0
-94.162491,42.079811,0.0
-94.098572,42.111706,0.0
-94.103462,42.099312,0.0
-94.169563,42.098209,0.0
-94.210983,42.131008,0.0
-94.206436,42.131023,0.0
-94.193138,42.098061,0.0
-94.187561,42.098103,0.0
-94.147362,42.067226,0.0
-94.166763,42.113487,0.0
-94.195786,42.121735,0.0
-94.080055,42.101658,0.0
-94.128563,42.112675,0.0
-94.141769,42.120102,0.0
-94.155342,42.110298,0.0
-94.22496,42.124149,0.0
-94.220787,42.131111,0.0
-94.147362,42.101009,0.0
-94.137772,42.0728,0.0
-94.137222,42.121071,0.0
-94.172318,42.113499,0.0
-94.186455,42.105488,0.0
-94.13784,42.080578,0.0
-94.196083,42.135551,0.0
-94.073875,42.101692,0.0
-94.130821,42.097275,0.0
-94.138008,42.109871,0.0
-94.225502,42.130871,0.0
-94.18222,42.103401,0.0
-94.136925,42.096317,0.0
-94.188141,42.090427,0.0
-94.149498,42.073395,0.0
-94.178169,42.084488,0.0
-94.186829,42.127003,0.0
-94.136223,42.088722,0.0
-94.09404,42.111633,0.0
-94.132721,42.105309,0.0
-94.204758,42.138844,0.0
-94.176857,42.111759,0.0
-94.172409,42.06633,0.0
-94.212418,42.076805,0.0
-94.274353,42.146408,0.0
-94.214546,42.090466,0.0
-94.308098,42.138134,0.0
-94.286331,42.116673,0.0
-94.205772,42.057011,0.0
-94.27047,42.134583,0.0
-94.208389,42.115223,0.0
-94.244881,42.141609,0.0
-94.235207,42.142887,0.0
-94.229286,42.083923,0.0
-94.311157,42.093163,0.0
-94.195564,42.078819,0.0
-94.291901,42.143539,0.0
-94.297554,42.117004,0.0
-94.279083,42.146442,0.0
-94.270699,42.110504,0.0
-94.254471,42.132286,0.0
-94.205666,42.090683,0.0
-94.294937,42.104652,0.0
-94.210777,42.057022,0.0
-94.229698,42.05579,0.0
-94.194984,42.065121,0.0
-94.298622,42.161846,0.0
-94.303253,42.138184,0.0
-94.173065,42.050755,0.0
-94.309204,42.164429,0.0
-94.233696,42.083954,0.0
-94.236526,42.072521,0.0
-94.31073,42.121277,0.0
-94.291969,42.155773,0.0
-94.311729,42.14716,0.0
-94.220749,42.057053,0.0
-94.214424,42.067638,0.0
-94.179298,42.051414,0.0
-94.31134,42.103825,0.0
-94.28569,42.143677,0.0
-94.293022,42.162235,0.0
-94.283745,42.098721,0.0
-94.209839,42.067635,0.0
-94.312477,42.154686,0.0
-94.211563,42.121838,0.0
-94.250153,42.141144,0.0
-94.225754,42.093346,0.0
-94.225067,42.055771,0.0
-94.30925,42.110409,0.0
-94.206673,42.097954,0.0
-94.167511,42.066078,0.0
-94.214149,42.083843,0.0
-94.216187,42.105282,0.0
-94.172714,42.059784,0.0
-94.315529,42.129318,0.0
-94.306641,42.14806,0.0
-94.200485,42.078808,0.0
-94.298668,42.138699,0.0
-94.298103,42.130737,0.0
-94.211594,42.097954,0.0
-94.231491,42.072491,0.0
-94.210213,42.090698,0.0
-94.316063,42.093136,0.0
-94.306458,42.093193,0.0
-94.254349,42.125118,0.0
-94.29248,42.116867,0.0
-94.263832,42.115208,0.0
-94.195496,42.113392,0.0
-94.215736,42.057041,0.0
-94.188339,42.119938,0.0
-94.269783,42.146816,0.0
-94.216965,42.121861,0.0
-94.316864,42.103802,0.0
-94.240036,42.142895,0.0
-94.291199,42.130711,0.0
-94.201118,42.056992,0.0
-94.236565,42.1241,0.0
-94.186165,42.051132,0.0
-94.314087,42.164425,0.0
-94.216797,42.098442,0.0
-94.207947,42.076923,0.0
-94.254906,42.13921,0.0
-94.217125,42.076229,0.0
-94.310318,42.129322,0.0
-94.278206,42.110233,0.0
-94.177757,42.059807,0.0
-94.212639,42.111794,0.0
-84.518173,43.324551,0.0
-84.511795,43.287102,0.0
-84.523163,43.331573,0.0
-84.502762,43.302963,0.0
-84.495209,43.342113,0.0
-84.518265,43.296253,0.0
-84.541328,43.2995,0.0
-84.536713,43.295822,0.0
-84.540077,43.330544,0.0
-84.515335,43.309822,0.0
-84.560677,43.329983,0.0
-84.505424,43.332981,0.0
-84.500824,43.346031,0.0
-84.500153,43.313011,0.0
-84.520256,43.30212,0.0
-84.523148,43.318081,0.0
-84.556183,43.326111,0.0
-84.533142,43.311153,0.0
-84.506355,43.282623,0.0
-84.535004,43.324932,0.0
-84.497902,43.327961,0.0
-84.494995,43.243893,0.0
-84.493996,43.273193,0.0
-84.492592,43.266293,0.0
-84.557693,43.298691,0.0
-84.527992,43.266693,0.0
-84.537498,43.255791,0.0
-84.498947,43.295216,0.0
-84.554794,43.281593,0.0
-84.511795,43.251991,0.0
-84.557434,43.272827,0.0
-84.511894,43.227692,0.0
-84.495697,43.229191,0.0
-84.474045,43.273331,0.0
-84.496506,43.252514,0.0
-84.462296,43.287792,0.0
-84.560898,43.313492,0.0
-84.478394,43.282593,0.0
-84.535095,43.271992,0.0
-84.555595,43.286793,0.0
-84.563797,43.299294,0.0
-84.511894,43.269691,0.0
-84.533897,43.251793,0.0
-84.554443,43.266651,0.0
-84.498894,43.28149,0.0
-84.497208,43.258644,0.0
-84.555092,43.310493,0.0
-84.460098,43.28289,0.0
-84.514397,43.273594,0.0
-84.575195,43.30249,0.0
-84.531197,43.243992,0.0
-84.491592,43.28709,0.0
-84.508698,43.238293,0.0
-84.516891,43.257591,0.0
-84.474693,43.266293,0.0
-80.4851,38.085293,0.0
-80.482094,38.090794,0.0
-80.563293,38.108494,0.0
-80.500595,38.057892,0.0
-80.527901,38.078793,0.0
-80.524796,38.078293,0.0
-80.4804,38.080395,0.0
-80.484596,38.067493,0.0
-80.543495,38.079594,0.0
-80.507294,38.065594,0.0
-80.516197,38.084492,0.0
-80.585693,38.070595,0.0
-80.531395,38.078995,0.0
-80.517899,38.066395,0.0
-80.557693,38.079391,0.0
-80.544395,38.088093,0.0
-80.474693,38.102493,0.0
-80.514496,38.066692,0.0
-80.583199,38.071793,0.0
-80.544098,38.085594,0.0
-80.491096,38.063992,0.0
-80.579796,38.076591,0.0
-80.4888,38.086292,0.0
-80.5812,38.073994,0.0
-80.557297,38.104794,0.0
-80.537796,38.077991,0.0
-80.481194,38.070694,0.0
-80.496796,38.065594,0.0
-80.4991,38.068493,0.0
-80.545197,38.078194,0.0
-80.577194,38.077793,0.0
-80.508301,38.063694,0.0
-80.506096,38.050392,0.0
-80.529999,38.063992,0.0
-80.548599,38.078392,0.0
-80.473099,38.092491,0.0
-80.514297,38.073994,0.0
-80.505699,38.052494,0.0
-80.492599,38.087791,0.0
-80.566795,38.075794,0.0
-80.552994,38.100891,0.0
-80.471802,38.09441,0.0
-80.565994,38.078293,0.0
-80.5047,38.054192,0.0
-80.516899,38.082191,0.0
-80.475998,38.106594,0.0
-80.479599,38.091393,0.0
-80.487495,38.064693,0.0
-80.479401,38.071995,0.0
-80.5672,38.073292,0.0
-80.551895,38.077595,0.0
-80.520699,38.065495,0.0
-80.486099,38.066093,0.0
-80.499794,38.064594,0.0
-80.547501,38.100594,0.0
-80.567101,38.108593,0.0
-80.483894,38.111492,0.0
-80.518799,38.080593,0.0
-80.575394,38.078995,0.0
-80.570999,38.079193,0.0
-80.502678,38.056267,0.0
-80.477295,38.092094,0.0
-80.544594,38.097294,0.0
-80.542793,38.082092,0.0
-80.561699,38.079292,0.0
-80.502296,38.062794,0.0
-80.5261,38.064892,0.0
-80.58696,38.122002,0.0
-80.616447,38.107357,0.0
-80.621819,38.09465,0.0
-80.654716,38.081036,0.0
-80.585007,38.123135,0.0
-80.62236,38.10104,0.0
-80.629303,38.093666,0.0
-80.631691,38.08968,0.0
-80.62117,38.097229,0.0
-80.589767,38.121002,0.0
-80.626686,38.095402,0.0
-80.656616,38.079613,0.0
-80.623146,38.106834,0.0
-80.653358,38.083824,0.0
-80.631325,38.092327,0.0
-80.647972,38.088318,0.0
-80.645645,38.089729,0.0
-80.616577,38.109676,0.0
-80.57933,38.126419,0.0
-80.581215,38.124027,0.0
-98.044334,43.204311,0.0
-98.086388,43.176361,0.0
-98.08036,43.160572,0.0
-98.114914,43.146214,0.0
-98.071915,43.170101,0.0
-98.077644,43.179531,0.0
-98.092712,43.191784,0.0
-98.056938,43.178791,0.0
-98.091362,43.156803,0.0
-98.096992,43.151863,0.0
-98.099991,43.149441,0.0
-98.103333,43.178051,0.0
-98.106842,43.187794,0.0
-98.072639,43.165043,0.0
-98.076668,43.162964,0.0
-98.076088,43.184502,0.0
-98.101524,43.190552,0.0
-98.047913,43.202892,0.0
-98.094742,43.153793,0.0
-98.099335,43.181473,0.0
-98.081558,43.178593,0.0
-98.052773,43.200981,0.0
-98.063522,43.191822,0.0
-98.108253,43.175453,0.0
-98.062584,43.195293,0.0
-98.067711,43.173164,0.0
-98.083344,43.158493,0.0
-106.0197572867,40.8204606881,0.0
,43.419792,0.0
-111.842987,43.350292,0.0
-111.807991,43.439693,0.0
-111.852989,43.364796,0.0
-111.829689,43.377792,0.0
-111.859787,43.361492,0.0
-111.865089,43.336693,0.0
-111.844391,43.371094,0.0
-111.837891,43.401794,0.0
-70.643204,41.548992,0.0
-96.079437,43.981159,0.0
-96.080315,43.989277,0.0
-96.075035,43.990719,0.0
-96.075165,43.982895,0.0
-96.227264,44.024387,0.0
-102.475494,30.948395,0.0
-102.457687,30.913595,0.0
-102.479294,30.947294,0.0
-102.473793,30.887896,0.0
-102.474487,30.896595,0.0
-102.452789,30.941996,0.0
-102.468887,30.956196,0.0
-102.466293,30.928495,0.0
-102.462891,30.902096,0.0
-102.451195,30.962996,0.0
-102.466293,30.957695,0.0
-102.473793,30.884195,0.0
-102.489891,30.915695,0.0
-102.458977,30.93936,0.0
-102.457092,30.939995,0.0
-102.486092,30.916494,0.0
-102.456795,30.913895,0.0
-102.486992,30.916294,0.0
-102.473389,30.948895,0.0
-102.465492,30.929094,0.0
-102.468918,30.921829,0.0
-102.477394,30.947796,0.0
-102.465195,30.901896,0.0
-102.460289,30.961294,0.0
-102.475891,30.924995,0.0
-102.490791,30.915396,0.0
-102.453392,30.959194,0.0
-102.469688,30.921295,0.0
-102.483894,30.889296,0.0
-102.463188,30.913996,0.0
-102.462791,30.933195,0.0
-102.471992,30.884895,0.0
-102.442291,30.944296,0.0
-102.451393,30.904995,0.0
-102.471489,30.950195,0.0
-102.455589,30.955194,0.0
-102.473091,30.888494,0.0
-102.463394,30.932495,0.0
-102.459595,30.913095,0.0
-102.446289,30.941296,0.0
-102.444489,30.942595,0.0
-102.448494,30.907495,0.0
-102.45369,30.903095,0.0
-102.466888,30.912895,0.0
-102.462395,30.914495,0.0
-102.490089,30.886696,0.0
-102.443794,30.943195,0.0
-102.470589,30.955194,0.0
-102.45369,30.941595,0.0
-102.483292,30.921696,0.0
-102.46199,30.933895,0.0
-102.449188,30.906895,0.0
-102.478294,30.947596,0.0
-102.465988,30.901396,0.0
-102.454491,30.941195,0.0
-102.465088,30.913395,0.0
-102.474594,30.948694,0.0
-102.476395,30.948095,0.0
-102.481995,30.889996,0.0
-102.44149,30.944796,0.0
-102.466988,30.927996,0.0
-102.452888,30.903694,0.0
-102.455788,30.914095,0.0
-102.480087,30.946795,0.0
-102.455193,30.901896,0.0
-102.465393,30.958195,0.0
-102.469688,30.955694,0.0
-102.460793,30.935595,0.0
-102.488991,30.915895,0.0
-102.468193,30.922396,0.0
-102.472488,30.949394,0.0
-102.480988,30.922794,0.0
-102.458588,30.913395,0.0
-102.478989,30.923195,0.0
-102.477791,30.936596,0.0
-102.488289,30.887495,0.0
-102.484093,30.917395,0.0
-102.482491,30.922495,0.0
-102.475494,30.926195,0.0
-102.450691,30.905596,0.0
-102.463692,30.959295,0.0
-102.480789,30.946295,0.0
-102.462791,30.959795,0.0
-102.454491,30.957195,0.0
-102.486488,30.888195,0.0
-102.487389,30.887896,0.0
-102.467995,30.956696,0.0
-102.463989,30.930096,0.0
-102.465988,30.913195,0.0
-102.478088,30.923494,0.0
-102.442993,30.943695,0.0
-102.472389,30.888994,0.0
-102.456192,30.940294,0.0
-102.464088,30.913694,0.0
-102.440994,30.945696,0.0
-102.464691,30.958996,0.0
-102.463989,30.901995,0.0
-102.45015,30.963223,0.0
-102.457993,30.939594,0.0
-102.484795,30.888994,0.0
-102.47699,30.937096,0.0
-102.455391,30.940695,0.0
-102.452194,30.904394,0.0
-102.476189,30.937595,0.0
-102.45179,30.961994,0.0
-102.475388,30.896296,0.0
-102.46199,30.960295,0.0
-102.461388,30.934694,0.0
-102.452591,30.961494,0.0
-102.487991,30.916096,0.0
-102.457291,30.954096,0.0
-102.485092,30.916796,0.0
-102.485687,30.888596,0.0
-102.479988,30.922995,0.0
-102.454391,30.902494,0.0
-102.44529,30.942095,0.0
-102.46109,30.960794,0.0
-102.489189,30.887094,0.0
-102.44989,30.906296,0.0
-102.472794,30.884495,0.0
-102.482994,30.889694,0.0
-102.464691,30.929596,0.0
-102.471489,30.954695,0.0
-102.440193,30.964895,0.0
-102.395988,30.970695,0.0
-102.42379,30.944494,0.0
-102.448494,30.964195,0.0
-102.391289,30.952995,0.0
-102.37159,30.960896,0.0
-102.436493,30.966995,0.0
-102.41909,30.954596,0.0
-102.383789,30.956196,0.0
-102.379692,30.956594,0.0
-102.391495,30.972595,0.0
-102.420891,30.954096,0.0
-102.37249,30.954096,0.0
-102.418694,30.972195,0.0
-102.384789,30.956095,0.0
-102.421791,30.947495,0.0
-102.404991,30.950396,0.0
-102.422394,30.946495,0.0
-102.365288,30.966894,0.0
-102.39299,30.951796,0.0
-102.36689,30.968494,0.0
